report_date,contract_code,category,position_type,long,short,net,long_change,short_change,net_change,long_pct,short_pct
2026-02-27,FEUA,commercial,total,14137.36,6128.21,8009.150000000001,-138.16,693.72,-831.88,17.95,7.78
2026-02-27,FEUA,commercial,other,1408.3,3541.77,-2133.4700000000003,65.59,237.43,-171.84,1.79,4.5
2026-02-27,FEUA,investment_funds,other,1844.0,2425.0,-581.0,-29.0,357.0,-386.0,2.34,3.08
2026-02-27,FEUA,other_financial,other,10.0,30.0,-20.0,-5.0,15.0,-20.0,0.01,0.04
2026-02-27,FEUA,commercial,risk_reducing,12729.06,2586.44,10142.62,-203.75,456.29,-660.04,16.16,3.28
2026-02-27,FEUA,compliance_operators,risk_reducing,38102.0,168.0,37934.0,4544.0,54.0,4490.0,48.36,0.21
2026-02-27,FEUA,other_financial,total,23.0,30.0,-7.0,-1.0,15.0,-16.0,0.03,0.04
2026-02-27,FEUA,investment_funds,total,1844.0,2425.0,-581.0,-29.0,357.0,-386.0,2.34,3.08
2026-02-27,FEUA,other_financial,risk_reducing,13.0,0.0,13.0,4.0,0.0,4.0,0.02,0.0
2026-02-27,FEUA,investment_firms,risk_reducing,149.35,650.09,-500.74,147.35,414.09,-266.74,0.19,0.83
2026-02-27,FEUA,compliance_operators,total,40268.0,903.0,39365.0,3925.0,85.0,3840.0,51.11,1.15
2026-02-27,FEUA,compliance_operators,other,2166.0,735.0,1431.0,-619.0,31.0,-650.0,2.75,0.93
2026-02-27,FEUA,investment_funds,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-20,FEUA,compliance_operators,risk_reducing,33558.0,114.0,33444.0,3060.0,37.0,3023.0,44.22,0.15
2026-02-20,FEUA,commercial,total,14275.52,5434.49,8841.03,-74.4,2154.89,-2229.29,18.81,7.16
2026-02-20,FEUA,commercial,other,1342.71,3304.34,-1961.63,12.64,1510.13,-1497.49,1.77,4.35
2026-02-20,FEUA,investment_funds,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-20,FEUA,investment_funds,other,1873.0,2068.0,-195.0,1869.0,1903.0,-34.0,2.47,2.73
2026-02-20,FEUA,commercial,risk_reducing,12932.81,2130.15,10802.66,-87.04,644.76,-731.8,17.04,2.81
2026-02-20,FEUA,other_financial,other,15.0,15.0,0.0,0.0,0.0,0.0,0.02,0.02
2026-02-20,FEUA,investment_firms,risk_reducing,2.0,236.0,-234.0,0.0,-15.0,15.0,0.0,0.31
2026-02-20,FEUA,compliance_operators,total,36343.0,818.0,35525.0,2883.0,167.0,2716.0,47.89,1.08
2026-02-20,FEUA,other_financial,risk_reducing,9.0,0.0,9.0,0.0,0.0,0.0,0.01,0.0
2026-02-20,FEUA,other_financial,total,24.0,15.0,9.0,0.0,0.0,0.0,0.03,0.02
2026-02-20,FEUA,investment_funds,total,1873.0,2068.0,-195.0,1869.0,1903.0,-34.0,2.47,2.73
2026-02-20,FEUA,compliance_operators,other,2785.0,704.0,2081.0,-177.0,130.0,-307.0,3.67,0.93
2026-02-20,FEUA,investment_firms,total,23367.66,67547.7,-44180.03999999999,-954.81,-500.08,-454.72999999999996,30.79,89.02
2026-02-20,FEUA,investment_firms,other,23365.66,67311.7,-43946.03999999999,-954.81,-485.08,-469.72999999999996,30.79,88.7
2026-02-13,FEUA,other_financial,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-13,FEUA,compliance_operators,total,33460.0,651.0,32809.0,5111.0,132.0,4979.0,46.38,0.9
2026-02-13,FEUA,commercial,risk_reducing,13019.85,1485.39,11534.46,-61.25,288.39,-349.64,18.05,2.06
2026-02-13,FEUA,other_financial,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-13,FEUA,commercial,other,1330.07,1794.21,-464.1400000000001,-140.18,184.21,-324.39,1.84,2.49
2026-02-13,FEUA,investment_funds,other,4.0,165.0,-161.0,-1902.0,-1835.0,-67.0,0.01,0.23
2026-02-13,FEUA,compliance_operators,risk_reducing,30498.0,77.0,30421.0,4765.0,-65.0,4830.0,42.27,0.11
2026-02-13,FEUA,investment_funds,total,4.0,165.0,-161.0,-1902.0,-1835.0,-67.0,0.01,0.23
2026-02-13,FEUA,compliance_operators,other,2962.0,574.0,2388.0,346.0,197.0,149.0,4.11,0.8
2026-02-13,FEUA,investment_firms,total,24322.47,68047.78,-43725.31,2333.65,6571.61,-4237.959999999999,33.71,94.32
2026-02-13,FEUA,investment_firms,other,24320.47,67796.78,-43476.31,2334.65,6525.61,-4190.959999999999,33.71,93.98
2026-02-13,FEUA,investment_funds,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-13,FEUA,other_financial,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-13,FEUA,investment_firms,risk_reducing,2.0,251.0,-249.0,-1.0,46.0,-47.0,0.0,0.35
2026-02-13,FEUA,commercial,total,14349.92,3279.6,11070.32,-201.43,472.6,-674.03,19.89,4.55
2026-02-06,FEUA,commercial,other,1470.25,1610.0,-139.75,-8.77,39.57,-48.34,2.2,2.41
2026-02-06,FEUA,commercial,total,14551.35,2807.0,11744.35,-54.76,-81.43,26.67000000000001,21.78,4.2
2026-02-06,FEUA,other_financial,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06,FEUA,investment_firms,risk_reducing,3.0,205.0,-202.0,-257.52,-315.67,58.150000000000034,0.0,0.31
2026-02-06,FEUA,investment_funds,other,1906.0,2000.0,-94.0,82.0,98.0,-16.0,2.85,2.99
2026-02-06,FEUA,commercial,risk_reducing,13081.1,1197.0,11884.1,-45.99,-121.0,75.00999999999999,19.58,1.79
2026-02-06,FEUA,compliance_operators,risk_reducing,25733.0,142.0,25591.0,720.0,-13.0,733.0,38.52,0.21
2026-02-06,FEUA,compliance_operators,total,28349.0,519.0,27830.0,1417.0,21.0,1396.0,42.44,0.78
2026-02-06,FEUA,investment_firms,other,21985.82,61271.17,-39285.35,-45.69,1431.12,-1476.81,32.91,91.72
2026-02-06,FEUA,compliance_operators,other,2616.0,377.0,2239.0,697.0,34.0,663.0,3.92,0.56
2026-02-06,FEUA,other_financial,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06,FEUA,investment_funds,total,1906.0,2000.0,-94.0,82.0,98.0,-16.0,2.85,2.99
2026-02-06,FEUA,investment_firms,total,21988.82,61476.17,-39487.35,-303.21,1115.45,-1418.66,32.91,92.02
