report_date,contract_code,category,position_type,long,short,net,long_change,short_change,net_change,long_pct,short_pct
2025-11-07,FDBM,commercial,total,43395386.0,41962149.0,1433237.0,814239.0,1673897.0,-859658.0,71.48,69.12
2025-11-07,FDBM,commercial,other,18732482.0,14353291.0,4379191.0,782327.0,333448.0,448879.0,30.85,23.64
2025-10-31,FDBM,investment_funds,total,7992323.0,6922630.0,1069693.0,-161836.0,555970.0,-717806.0,13.53,11.72
2025-10-31,FDBM,investment_firms,other,8296018.0,11839566.0,-3543548.0,-282964.0,-1510882.0,1227918.0,14.04,20.04
2025-10-31,FDBM,investment_firms,total,8322394.0,11848998.0,-3526604.0,-258772.0,-1513117.0,1254345.0,14.09,20.06
2025-10-31,FDBM,compliance_operators,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-31,FDBM,compliance_operators,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-31,FDBM,investment_funds,other,7970723.0,6922630.0,1048093.0,-161836.0,555970.0,-717806.0,13.49,11.72
2025-10-31,FDBM,commercial,total,42581147.0,40288252.0,2292895.0,-2326929.0,-1704465.0,-622464.0,72.09,68.21
2025-10-31,FDBM,other_financial,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-31,FDBM,compliance_operators,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-31,FDBM,commercial,risk_reducing,24630992.0,26268409.0,-1637417.0,-1980799.0,-891996.0,-1088803.0,41.7,44.47
2025-10-31,FDBM,investment_funds,risk_reducing,21600.0,0.0,21600.0,0.0,0.0,0.0,0.04,0.0
2025-10-31,FDBM,other_financial,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-31,FDBM,investment_firms,risk_reducing,26376.0,9432.0,16944.0,24192.0,-2235.0,26427.0,0.04,0.02
2025-10-31,FDBM,commercial,other,17950155.0,14019843.0,3930312.0,-346130.0,-812469.0,466339.0,30.39,23.73
2025-10-31,FDBM,other_financial,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-24,FDBM,investment_funds,other,8132559.0,6366660.0,1765899.0,-135408.0,53625.0,-189033.0,13.17,10.31
2025-10-24,FDBM,other_financial,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-24,FDBM,commercial,other,18296285.0,14832312.0,3463973.0,1001192.0,106212.0,894980.0,29.64,24.02
2025-10-24,FDBM,commercial,total,44908076.0,41992717.0,2915359.0,-129975.0,189340.0,-319315.0,72.74,68.02
